user_id,recommended_items
2324268,2728596	2618028	92686	2627099	293489	
2324424,1585780	865219	1515551	369590	698634	
2324731,700387	580727	2590469	2052113	2096295	
2325797,2778525	1244196	1386412	657183	2791339	
2325987,2320579	1551098	1747962	240663	1619799	
2326076,2614450	1426750	609380	1085517	1314583	
2326506,2058949	644082	623006	675571	2417933	
2326517,1351870	808689	497025	2370171	920269	
2326675,2778525	1244196	1386412	657183	2791339	
2326763,2778525	1244196	1386412	657183	2791339	
2326830,2778525	1244196	1386412	657183	2791339	
2327087,2778525	1244196	1386412	657183	2791339	
2327767,2778525	1244196	1386412	657183	2791339	
2328470,1258303	1797064	1301554	1368635	716019	
2328629,882501	1834691	16109	2186158	953049	
2329529,170089	1058584	1874844	2427058	2450694	
2329577,2778525	1244196	1386412	657183	2791339	
2329730,715272	2417933	1195890	1146589	2593306	
2329807,2400484	138271	1514516	2264926	286278	
2330338,2778525	1244196	1386412	657183	2791339	
2331279,2778525	1244196	1386412	657183	2791339	
2331786,1018724	136573	972388	41406	2174446	
2331986,518356	39810	2197213	1409364	1715679	
2332344,971284	2659698	972918	2097556	306192	
2332527,1486419	1329862	605393	281374	1739743	
2332701,2778525	1244196	1386412	657183	2791339	
2332823,2635038	1025695	175992	1301883	569889	
2334609,1181698	2707666	2159449	2706909	2017819	
2334893,851691	1520888	1331984	1511192	1992914	
2335168,2778525	1244196	1386412	657183	2791339	
2335267,1326591	1270491	2152046	730599	632512	
2335822,1752022	2576974	2014227	2345556	159648	
2336203,2326256	725456	1238806	60193	1801391	
2336830,519268	2611528	2650926	1380107	784375	
2337182,2778525	1244196	1386412	657183	2791339	
2337390,2793236	170844	430209	2300818	544639	
2337496,1093296	2770160	1158065	1878292	1193717	
2337567,2693027	383751	1492298	768859	1868294	
2337929,2483915	1513499	2362007	1283012	2127850	
2338135,688647	952102	2232294	2532918	30281	
2338299,2054304	256753	1499394	1151354	2154312	
2338951,2353637	1241533	2253806	1006357	830345	
2339624,536047	1795584	2413494	826942	2642267	
2339672,2778525	1244196	1386412	657183	2791339	
2339899,1818503	467643	1960690	1833205	47583	
2340153,2778525	1244196	1386412	657183	2791339	
2340351,1186573	166946	2087711	537149	123732	
2340595,175992	536047	2122917	1678525	784737	
2340744,2778525	1244196	1386412	657183	2791339	
2340947,2113677	1331308	2313052	771585	2218853	
2341190,1092821	2673740	2436920	1678525	1450832	
2341308,2778525	1244196	1386412	657183	2791339	
2341602,2778525	1244196	1386412	657183	2791339	
2341629,2778525	1244196	1386412	657183	2791339	
2341694,1314568	1529678	483205	2342153	2496427	
2342264,1093296	1432568	1855206	1158065	1878292	
2342332,2709576	2295019	1071532	606685	671237	
2342581,2778525	1244196	1386412	657183	2791339	
2344973,2778525	1244196	1386412	657183	2791339	
2345271,1177274	2079278	183411	2394806	1926375	
2345951,2778525	1244196	1386412	657183	2791339	
2346121,465361	915880	889963	715272	1141074	
2346150,2778525	1244196	1386412	657183	2791339	
2346468,497682	1384910	1216431	206968	1096595	
2346777,1857507	233862	1058584	599811	291669	
2346918,1116752	318206	233796	2789681	1428960	
2346964,1320005	632986	2462072	1244196	254169	
2347323,708657	1677589	2232019	1247854	2825431	
2347537,773534	406129	848375	680708	2186158	
2347594,2778525	1244196	1386412	657183	2791339	
2348600,2778525	1244196	1386412	657183	2791339	
2349397,1865850	2111288	415358	2159078	1760592	
2349456,2778525	1244196	1386412	657183	2791339	
2349961,1092821	1524884	2673740	2436920	1450832	
2350484,2778525	1244196	1386412	657183	2791339	
2350596,2458668	1283592	672404	1839583	1958413	
2350800,2778525	104981	770613	634598	1515745	
2350814,2778525	1244196	1386412	657183	2791339	
2350940,2778525	1244196	1386412	657183	2791339	
2350955,97837	2331710	2688858	1492887	2094129	
2351231,2778525	1244196	1386412	657183	2791339	
2351256,2778525	1244196	1386412	657183	2791339	
2351628,64168	2582611	2401740	2778525	1244196	
2352054,116191	836451	807326	1817202	921541	
2352087,1804721	460717	1382937	416241	1305514	
2352971,2336578	1915092	1244196	914716	2024094	
2353014,2778525	1244196	1386412	657183	2791339	
2353857,2246580	734196	1474342	2685863	510446	
2353861,570383	3876	1041226	1337253	603593	
2354181,1287265	1854085	2745937	648769	2041177	
2354360,2778525	1244196	1386412	657183	2791339	
2354458,1982238	1754760	277674	2063903	1675218	
2354591,808771	540654	1132996	2258108	266412	
2354698,2778525	1244196	1386412	657183	2791339	
2355124,2353095	2527850	810648	1767883	2751394	
2356022,2778525	1244196	1386412	657183	2791339	
2356324,1212118	501098	1090310	1957614	2380491	
2356604,1469661	160510	1142475	149106	252963	
2357312,2778525	1244196	1386412	657183	2791339	
2357913,2440859	273524	1624935	1529158	429608	
2358147,389953	949304	354556	245781	1407755	
2358172,220136	605393	233519	269612	781077	
2358721,1352643	340624	554760	515614	1206455	
2358890,267404	2604681	730809	2481684	1198903	
2359079,2778525	1244196	1386412	657183	2791339	
2359250,1438082	1021927	2156629	2559475	437245	
2359473,1089692	1520097	2031981	890051	1591624	
2359612,2778525	1244196	1386412	657183	2791339	
2359649,2187653	2107221	1956694	529889	2780106	
2359875,2778525	1244196	1386412	657183	2791339	
2360062,1717731	2364286	2774446	297118	1461005	
2360761,1089692	2774237	2031981	215873	1591624	
2361044,830073	1175568	910204	166946	1683970	
2361142,2778525	1244196	1386412	657183	2791339	
2361212,1277012	567617	449441	1971458	394095	
2361622,1362357	979861	1994078	2711809	2053679	
2361865,2778525	1244196	1386412	657183	2791339	
2362114,2778525	1244196	1386412	657183	2791339	
2362352,2778525	1244196	1386412	657183	2791339	
2362924,2778525	1244196	1386412	657183	2791339	
2363184,2778525	1244196	1386412	657183	2791339	
2363426,1433396	170089	1058584	2450694	1874844	
2363516,2508585	1124915	1042804	1373048	2632529	
2364381,2253806	57235	1502243	1657452	2793314	
2364598,2778525	1244196	1386412	657183	2791339	
2364891,2778525	1244196	1386412	657183	2791339	
2366070,2778525	1244196	1386412	657183	2791339	
2366981,1033843	2063098	2124935	788978	433179	
2367476,2188683	1801603	845879	2128832	1920047	
2367618,2778525	1244196	1386412	657183	2791339	
2367766,908871	1417963	562740	1382071	2442591	
2367821,1120901	810666	1550785	1550237	129847	
2367978,1044973	2767776	2116470	1825038	2447599	
2368801,1857507	2476293	1367313	2256939	371421	
2369002,2778525	1244196	1386412	657183	2791339	
2369213,278589	47583	1322390	2707881	536047	
2369556,1694879	536047	313495	2489959	1553467	
2370594,2778525	1244196	1386412	657183	2791339	
2371165,92686	1750525	2501356	818888	1287323	
2371217,2638669	2077469	1926831	50457	566081	
2371324,2778525	1244196	1386412	657183	2791339	
2371616,2778525	1244196	1386412	657183	2791339	
2371778,803522	988140	497400	1412552	2421624	
2371923,2778525	1244196	1386412	657183	2791339	
2372268,243570	1386412	343377	966979	787389	
2372523,2778525	375324	671351	2792639	1129891	
2372611,648818	1718261	2275702	174013	2112431	
2372758,698891	786202	249869	1707095	2709425	
2372905,2778525	1244196	1386412	657183	2791339	
2373305,784737	2752423	486936	2774733	1307282	
2373320,2778525	1244196	1386412	657183	2791339	
2373642,2778525	1244196	1386412	657183	2791339	
2373768,2778525	1244196	1386412	657183	2791339	
2373788,2778525	1244196	1386412	657183	2791339	
2373911,1525604	1627958	2382082	2687845	1844001	
2373952,812479	83516	1443706	2389610	2604878	
2374254,2778525	1244196	1386412	657183	2791339	
2374360,2778525	1244196	1386412	657183	2791339	
2374731,2778525	1244196	1386412	657183	2791339	
2374787,2778525	1244196	1386412	657183	2791339	
2375054,52413	1850794	1652258	213792	2373094	
2375244,2079278	1716326	2277351	2420756	1146848	
2375261,1515551	1396117	1768401	2060964	1310822	
2375289,2778525	1244196	1386412	657183	2791339	
2375368,52413	2545674	1450244	2165941	1056502	
2375425,2778525	1244196	1386412	657183	2791339	
2375707,2778525	1244196	1386412	657183	2791339	
2376358,1108949	78338	1597555	2693020	2825431	
2376979,2778525	1244196	1386412	657183	2791339	
2377003,1531216	402744	1274185	2418946	650986	
2377116,2778525	1244196	1386412	657183	2791339	
2378010,1619659	1155083	1234855	183442	1647094	
2378030,1131299	1810275	1924024	1753095	1024246	
2378825,1281909	1779620	2183905	1881835	2501356	
2379252,973448	106083	455014	399435	2750191	
2379726,1212118	92686	1434088	1594683	762305	
2379760,2778525	2186445	1761602	2456017	2201773	
2380123,91611	927565	1287265	119830	438066	
2380125,2778525	1244196	1386412	657183	2791339	
2380232,291435	1193815	1204725	289599	2778525	
2381850,2778525	1244196	1386412	657183	2791339	
2381943,1090310	72465	240873	472040	2084143	
2382107,596753	984924	715107	192727	1364124	
2382181,1090902	1264055	2368407	1576725	604432	
2382386,2327186	306921	1695664	2703849	2559475	
2383174,2306574	1040045	1660565	358883	771416	
2384139,2778525	1244196	1386412	657183	2791339	
2385115,605206	1056667	2666340	2047542	91611	
2385345,330019	2239082	1442975	2759556	1970761	
2385741,1902626	1294034	1130730	818486	1807932	
2386065,2778525	1244196	1386412	657183	2791339	
2386112,540654	1751093	2781925	458675	1287323	
2386234,1971715	160510	1897169	2187911	1142475	
2386424,2778525	1244196	1386412	657183	2791339	
2386723,92454	1060591	956104	2464387	2401241	
2386765,1376427	1250267	1593289	2156629	2413494	
2387032,491158	1523501	1244471	2252836	2476669	
2387044,633335	2283278	823778	1843103	92714	
2387379,2778525	1244196	1386412	657183	2791339	
2387689,2516900	440417	347949	741103	2564059	
2387982,586165	2380717	1788462	2600575	269073	
2388215,378597	1503597	2021391	2246580	542438	
2388446,1058584	2353095	1701736	1807932	1815493	
2388602,2648928	1298320	1286007	1834688	2136354	
2388843,2778525	1244196	1386412	657183	2791339	
2388902,55331	415043	2143484	2556896	2050468	
2389127,925176	58071	1242418	211719	1389022	
2389680,208937	1425726	1786809	1325341	633578	
2390136,953263	1267146	993437	1839583	1193717	
2390428,1934991	731413	2772342	696758	2107376	
2390544,818888	1667513	1695664	759501	2188013	
2390579,1159716	1694797	734196	1036813	1327819	
2390671,2255733	2068458	562914	39524	1960690	
2390852,2083030	796820	1673854	2274005	1277107	
2390854,2778525	1244196	1386412	657183	2791339	
2390922,2778525	1244196	1386412	657183	2791339	
2391008,390015	315939	68304	198849	251930	
2391426,2778525	1244196	1386412	657183	2791339	
2391505,2778525	1244196	1386412	657183	2791339	
2391783,354268	1174707	718226	2148901	994764	
2392348,2781618	2617083	2430875	1506186	213607	
2393602,2778525	1244196	1386412	657183	2791339	
2393606,2778525	1244196	1386412	657183	2791339	
2394343,2516651	2579533	2086252	243570	2813546	
2394373,2778525	1244196	1386412	657183	2791339	
2394563,1230659	1122277	540654	1149263	1921445	
2394828,2778525	1244196	1386412	657183	2791339	
2395092,2164477	782839	2756545	542603	2778525	
2395122,352160	1244196	193483	1630793	286824	
2395128,2778525	1244196	1386412	657183	2791339	
2395734,1706918	434699	1233361	743368	2778525	
2395860,698891	2653655	225117	1422652	43306	
2395980,2778525	1244196	1386412	657183	2791339	
2396341,1044973	951143	771171	2800183	1694879	
2396536,1277973	1368429	1686571	415358	2778525	
2396678,2738695	1550605	1217373	2002704	2440541	
2396788,2778525	1244196	1386412	657183	2791339	
2396830,322220	1990175	343377	373303	285686	
2396920,1597641	2113459	2506235	1831341	2396877	
2397067,2295534	1076856	1672211	311081	1089730	
2397405,2778525	1244196	1386412	657183	2791339	
2397516,2698468	931519	1967011	1983757	1876214	
2397859,2778525	1244196	1386412	657183	2791339	
2397954,2778525	1244196	1386412	657183	2791339	
2398206,78338	406121	2364903	111742	1552525	
2398536,2778525	1244196	1386412	657183	2791339	
2398839,2778525	1244196	1386412	657183	2791339	
2398934,2778525	1244196	1386412	657183	2791339	
2399615,2778525	1244196	1386412	657183	2791339	
2399621,1092821	784737	2749976	2198329	329426	
2399680,1914124	2258108	342812	1232124	548845	
2399962,2778525	1244196	1386412	657183	2791339	
2400153,2117541	1584843	121026	1597555	2162032	
2400651,2778525	1244196	1386412	657183	2791339	
2400652,2778525	1244196	1386412	657183	2791339	
2402782,1533560	1289702	366675	141176	2738695	
2403536,2778525	1244196	1386412	657183	2791339	
2404175,2778525	1244196	1386412	657183	2791339	
2404701,734248	1807457	82373	1752047	1049937	
2405027,784737	2745021	1476432	536047	486936	
2405130,1181698	587796	1601704	515119	2340839	
2405381,781265	1303387	2814250	2716858	2125531	
2405913,1529678	1033843	2342153	2659130	2012629	
2406410,536047	1091049	2413494	826942	2642267	
2406422,459760	110133	161855	2762353	2817897	
2406830,152305	1857507	2021391	2219078	521352	
2407022,2778525	1244196	1386412	657183	2791339	
2408791,1128805	1626047	897837	2109679	1424081	
2408943,2264557	953263	255085	605947	2774933	
2409113,1526269	2746839	1516793	477856	490302	
2409321,2778525	1244196	1386412	657183	2791339	
2409352,2778525	1244196	1386412	657183	2791339	
2409429,2372062	1982510	349892	879790	385493	
2409889,2129825	1448046	2127017	1752047	190851	
2410416,2778525	1244196	1386412	657183	2791339	
2411595,1358575	1381173	1365661	1522825	2249249	
2411634,1627958	497730	1844001	216003	1437335	
2411809,616365	1494361	2162196	2348573	2790544	
2412054,2778525	1244196	1386412	657183	2791339	
2412638,2778525	1244196	1386412	657183	2791339	
2412662,2632598	2012795	2118010	2734248	1714855	
2413289,808771	266412	206864	2096789	1240596	
2414171,2475023	1240029	1526450	1942758	1071793	
2414271,2353637	1287708	1054104	2046656	1930535	
2414467,2778525	1244196	1386412	657183	2791339	
2414589,2778525	1244196	1386412	657183	2791339	
2414673,2709635	332672	463226	2605681	1453018	
2414802,522416	1355248	506115	2684599	830073	
2414829,2826101	97350	607608	830073	1801186	
2414841,1629604	813640	902297	1455644	221351	
2415524,2778525	1244196	1386412	657183	2791339	
2415705,1355248	1244196	1476699	1636794	2431623	
2415821,2268771	2548255	826983	2041285	1195890	
2416766,826394	2759789	2825431	1267928	244777	
2417240,2778525	1244196	1386412	657183	2791339	
2417279,2226505	2183446	26365	1438328	1624610	
2417687,2778525	1244196	1386412	657183	2791339	
2417714,181004	1648020	607608	329509	90521	
2417778,1367220	2761561	100254	1531216	761082	
2417841,1310430	2410463	2546327	145120	243727	
2418321,2778525	104981	1430879	724014	2811370	
2418376,2450714	1768848	78338	657130	1878737	
2418568,2778525	1244196	1386412	657183	2791339	
2418838,1092821	1524884	1277973	2673740	2436920	
2418920,2465056	1784135	2014447	2037477	489693	
2419842,2781618	1977821	357250	134624	2179537	
2420062,1029608	844416	1165361	1797064	1634983	
2420859,1495141	2579989	2735808	605698	1563658	
2421270,2778525	1244196	1386412	657183	2791339	
2422252,2645314	105999	691263	114843	701720	
2422686,27680	97837	2447307	1094679	1604145	
2422940,1325058	1188449	2336914	1153961	723777	
2423060,2778525	1244196	1386412	657183	2791339	
2424178,1380378	554760	278589	2660436	984924	
2424191,2244505	205039	1036813	2789705	2431623	
2425035,2778525	1244196	1386412	657183	2791339	
2425727,2353095	38886	343377	2441881	1306330	
2426426,2778525	1244196	1386412	657183	2791339	
2426728,1319362	1768848	2774599	78338	2711277	
2427218,2739149	258748	2327186	1556736	870075	
2427249,369833	1829320	285868	642020	1769334	
2427381,1358505	2471510	640407	2603749	1765833	
2427477,2778525	1244196	1386412	657183	2791339	
2428058,2458668	2320579	1619799	2172825	771736	
2428182,107638	2147999	1193717	470426	603593	
2428209,2047332	1853383	1421809	2769464	850007	
2428247,2778525	1244196	1386412	657183	2791339	
2428783,420362	2759789	2081994	1557292	648818	
2429176,2778525	1244196	1386412	657183	2791339	
2429252,2778525	1244196	1386412	657183	2791339	
2429319,2778525	1244196	1386412	657183	2791339	
2429977,294270	1301554	716019	755815	2639412	
2430028,913507	1861093	2462072	821462	1364124	
2430118,2414830	21333	2482137	973448	337902	
2430328,1380378	2304682	278589	1742166	620865	
2430416,1944368	2468829	1092821	10571	2673740	
2430644,2778525	1244196	1386412	657183	2791339	
2431054,2778525	1244196	1386412	657183	2791339	
2431297,2336442	1472473	2154312	2633289	1115575	
2431310,2778525	1244196	1386412	657183	2791339	
2431536,2778525	1682300	882543	497400	2477757	
2431704,1877427	72040	640407	79531	738550	
2431826,2139420	2667535	1530750	1758101	2720391	
2431928,2778525	1244196	1386412	657183	2791339	
2432038,1830867	961740	939550	786202	2496427	
2432073,2778525	1244196	1386412	657183	2791339	
2432228,406231	2479743	827690	337943	2059218	
2432296,2790001	1905111	570383	637756	2104098	
2432660,2778525	1244196	1386412	657183	2791339	
2433134,2778525	1244196	1386412	657183	2791339	
2433457,2778525	1244196	1386412	657183	2791339	
2433512,2778525	1244196	1386412	657183	2791339	
2434481,2778525	1244196	1386412	657183	2791339	
2434803,1257470	1928254	2244175	1869700	2277810	
2436102,2778525	1244196	1386412	657183	2791339	
2436206,2340784	2697314	1475123	2135951	814080	
2436222,261126	2388776	2589086	1871764	11271	
2437207,1215900	2628685	1516990	1060092	243520	
2437524,2304682	849354	75845	1742166	614700	
2438615,2778525	1244196	1386412	657183	2791339	
2438765,437245	559839	2489878	2446414	1816811	
2439014,1108949	698651	619367	1085517	1548362	
2439179,55931	1369864	1631649	2682470	2637434	
2439758,2778525	1244196	1386412	657183	2791339	
2440039,698106	2545674	2606173	347575	898727	
2440216,2613699	1305514	2806711	2456002	381226	
2440580,2651834	984924	302820	1508077	2384640	
2441264,2004444	445681	1984327	2588490	2404405	
2442043,2778525	1244196	1386412	657183	2791339	
2442666,1499394	1262371	1487074	21504	2047542	
2443166,1414492	1372681	2466849	2736702	1840914	
2443437,2778525	1244196	1386412	657183	2791339	
2443642,839775	1193717	1712719	19966	641178	
2443693,92686	166946	2371142	1296495	1750525	
2443768,912679	2625780	2415922	2062886	83460	
2444051,1240029	2539405	1526450	1942758	2296420	
2444150,468120	668146	1330133	1850255	71285	
2444474,2778525	1244196	1386412	657183	2791339	
2444705,468525	2526320	503355	55931	2694081	
2445249,2778525	104981	1430879	724014	2811370	
2446228,2778525	1244196	1386412	657183	2791339	
2446687,2778525	1244196	1386412	657183	2791339	
2446890,2097556	668899	2681553	2350137	1068607	
2446912,2778525	1244196	1386412	657183	2791339	
2447821,1640855	570413	2373828	1875008	2579338	
2448709,921541	2031981	1591624	249347	899086	
2449167,2778525	1244196	1386412	657183	2791339	
2450017,345660	290587	2047022	1499394	698891	
2450118,1423615	2441881	2413118	2065029	1021346	
2450810,1396117	1588050	2122393	1781462	645719	
2451375,543851	2288524	1249278	2326562	191364	
2451444,2415922	2027015	12187	233796	1924948	
2451656,671359	2826101	1754007	2173367	2265745	
2452497,2574070	1867675	1612755	60875	18872	
2453215,2413494	538145	33628	978515	2579989	
2453747,2063891	2773426	2349755	1944053	2435699	
2453898,2157469	2038259	2453690	2831662	1695664	
2454085,2778525	1244196	1386412	657183	2791339	
2454265,2216677	2466849	2213651	2594614	2288244	
2454476,2389610	562914	369590	425507	1587251	
2454743,867713	15226	1804723	2358045	1499394	
2454827,771585	2218853	2069427	1431032	2228142	
2454957,2029895	110514	829306	41913	963009	
2454991,112273	2546303	2216496	202345	2178500	
2455076,948249	1024000	784737	1290918	2503266	
2455134,2471510	1047027	1443706	2468829	668899	
2455142,2778525	1244196	1386412	657183	2791339	
2455207,74727	1548666	2488684	1972717	836451	
2455392,1148774	811251	453593	1635470	409615	
2456156,2601568	758125	1735582	755891	2636107	
2456244,1745801	2373089	934551	2127472	2009020	
2457354,1918263	2768852	979124	1915449	334780	
2457369,388178	2810254	755818	2127017	859316	
2457461,2778525	1244196	1386412	657183	2791339	
2457606,2608492	2093033	1128805	2814724	1244196	
2457894,2380717	2156629	287927	479200	2208120	
2457956,2778525	1244196	1386412	657183	2791339	
2458100,2778525	1244196	1386412	657183	2791339	
2458793,1723686	2339519	1740835	2063265	1484792	
2459195,1093296	1926375	2183905	1281909	1746915	
2459617,2778525	1244196	1386412	657183	2791339	
2459971,2778525	1244196	1386412	657183	2791339	
2460197,2778525	1244196	1386412	657183	2791339	
2460210,708657	950883	1240553	700387	2240077	
2460589,382230	4872	680340	211863	1786219	
2460700,2354859	360505	374376	391094	472594	
2461091,2778525	1244196	1386412	657183	2791339	
2461857,354473	902396	1550643	373303	1001431	
2462006,2778525	1244196	1386412	657183	2791339	
2462345,1894524	1185055	1868311	128059	2736754	
2462454,2512414	590219	300053	2521154	2240547	
2462611,2778525	1244196	1386412	657183	2791339	
2462965,2778525	1244196	1386412	657183	2791339	
2463138,360505	1777543	842065	2683576	1317721	
2463211,1724730	2774933	2269134	2534752	964435	
2463588,2603642	1020875	1301350	2734883	481772	
2463591,2778525	1244196	1386412	657183	2791339	
2463870,257322	1365661	368473	1071355	400263	
2463922,942253	322220	75053	1732727	1656352	
2464075,2778525	1244196	1386412	657183	2791339	
2464087,575386	2118010	1530368	249869	548823	
2465178,2778525	1244196	1386412	657183	2791339	
2465190,2778525	1244196	1386412	657183	2791339	
2465594,1328888	2414830	89186	808406	1807457	
2466015,1753161	1269181	2376361	22683	1978671	
2466551,2778525	1244196	1386412	657183	2791339	
2466764,1772561	1412234	2811350	1027211	631686	
2467047,2353116	660938	1586072	2181051	1128261	
2467089,2568049	77120	420217	2221841	1989397	
2467123,1741443	2821618	2408987	2295534	257339	
2467457,182788	2047542	2734053	662302	57123	
2467479,2778525	1244196	1386412	657183	2791339	
2467514,2778525	1244196	1386412	657183	2791339	
2467675,902297	1181478	2584365	1624781	1777465	
2467698,2778525	1244196	1386412	657183	2791339	
2467717,2030128	345660	1036830	95676	1706622	
2467817,2778525	1244196	1386412	657183	2791339	
2467876,783404	1479987	2553402	1424471	1001431	
2468276,220665	2519093	645747	1814343	553822	
2468627,1751200	1430344	2464914	1728410	1573829	
2469652,2778525	1244196	1386412	657183	2791339	
2469690,2778525	1244196	1386412	657183	2791339	
2469817,2778525	1244196	1386412	657183	2791339	
2469857,2778525	1244196	1386412	657183	2791339	
2470766,1108200	800097	5269	579230	1648491	
2471746,670541	2157027	322492	2789681	1393685	
2472325,808771	1597885	278589	966979	243570	
2472329,264906	878753	2526717	1069281	2778525	
2472374,8010	1432871	2441702	542690	1053542	
2472465,1754395	2778525	963666	1042117	1169693	
2472947,159201	2005414	2789788	2189426	849943	
2473569,784737	750928	830073	2617904	2117630	
2474363,2778525	1244196	1386412	657183	2791339	
2474483,2778525	1244196	1386412	657183	2791339	
2474611,1298480	1585780	605310	1807932	942420	
2474616,1132146	951143	966870	2526657	2335828	
2475281,1267146	1562961	1257554	2512414	1240596	
2475422,880503	2026021	432517	289131	1962463	
2475702,1717754	497400	2067916	2401241	1206551	
2475714,2238394	2574459	380595	519062	640407	
2475837,2778525	1244196	1386412	657183	2791339	
2476005,1090902	604432	2389610	2284411	30281	
2476091,459760	110133	161855	2762353	2817897	
2476167,1090902	1613524	604432	967161	2284411	
2476239,2234790	2520574	830073	457843	2757469	
2476313,925176	1183354	2545674	1836672	275947	
2476860,2586032	2622112	98995	2371440	273098	
2476909,2778525	1244196	1386412	657183	2791339	
2477025,2778525	1244196	1386412	657183	2791339	
2477042,1057746	459760	2641962	984916	1058584	
2477438,2778525	1244196	1386412	657183	2791339	
2477498,350611	1443706	1189146	2047319	815117	
2477897,2778525	1244196	1386412	657183	2791339	
2478161,546415	2104187	1130730	1294034	2606923	
2478296,2778525	1244196	1386412	657183	2791339	
2478614,2229182	2223940	2163770	542438	2820443	
2478743,1840914	1021927	437245	782713	1975777	
2478914,777581	2604878	377222	1395757	1750645	
2479268,2778525	1244196	1386412	657183	2791339	
2479336,2154312	144549	1526201	267654	2374094	
2479508,2468672	2499509	1968851	626753	566227	
2479707,2778525	104981	1430879	724014	2811370	
2480455,267654	1807932	477856	2018166	2046603	
2480512,1827898	1506892	676430	1219939	265187	
2480685,2778525	1244196	1386412	657183	2791339	
2480753,2778525	1244196	1386412	657183	2791339	
2480773,1304771	645234	2749746	875721	2829391	
2480862,952102	328353	459908	2372062	378988	
2481238,2778525	1244196	1386412	657183	2791339	
2481422,2739609	947818	2016744	810648	137527	
2481841,2778525	1244196	1386412	657183	2791339	
2481854,2778525	1244196	1386412	657183	2791339	
2481885,2778525	1244196	1386412	657183	2791339	
2482185,2778525	1244196	1386412	657183	2791339	
2482256,2778525	1244196	1386412	657183	2791339	
2482410,2778525	1244196	1386412	657183	2791339	
2482789,194241	697894	1382071	1986324	2219714	
2483375,2180533	899111	1438437	2810157	855054	
2483539,2778525	1244196	1386412	657183	2791339	
2484779,2234790	749846	1447370	2295019	2470649	
2484815,1703728	1526450	1942758	2197213	2747710	
2484941,2499303	2347945	2345480	2807442	1945860	
2485265,2778525	1244196	1386412	657183	2791339	
2485544,118035	2579338	1610963	2656338	476372	
2485886,1783191	1274336	892053	245513	1675752	
2485926,2598896	1108949	1673485	2147009	2396450	
2486231,536047	1795584	2413494	826942	2642267	
2486234,1263263	1691516	1430325	1548362	380595	
2486537,2148834	1890624	604254	660035	541000	
2486601,415358	1522825	1249278	1086695	245454	
2486846,1753095	1678472	632205	1294351	510446	
2486905,2693538	1788462	1862312	260100	2268152	
2487292,2596732	1057877	60875	1956960	1169693	
2487348,1808280	714653	902049	2791339	1290875	
2487542,132221	2290143	1990232	388178	2424265	
2487734,1684408	823512	1645617	1661261	1293471	
2487830,1754496	1707227	2362960	2052113	359645	
2488238,549171	392253	621322	2226210	343377	
2488422,1292959	1277973	984924	501394	807419	
2488837,2516900	2258108	50457	818888	2413494	
2488874,1217083	732576	377222	135655	43306	
2488878,91986	2465711	1212173	193483	1455644	
2488917,2807545	1572675	90379	479171	384688	
2489259,1261523	2735795	2821618	2408987	314274	
2489362,2778525	1244196	1386412	657183	2791339	
2489975,2778525	1244196	1386412	657183	2791339	
2490619,2778525	1244196	1386412	657183	2791339	
2490886,2778525	1244196	1386412	657183	2791339	
2490975,789747	1993970	2024094	2771638	79531	
2491560,2826125	520016	474710	2761397	2760975	
2491821,2730420	1042196	2249249	448567	2020029	
2491857,2778525	1244196	1386412	657183	2791339	
2492064,2545674	2479678	983679	2383713	1104807	
2492254,2778525	1244196	1386412	657183	2791339	
2492809,2778525	1244196	1386412	657183	2791339	
2493019,2778525	1244196	1386412	657183	2791339	
2493566,2250299	1634983	103175	68710	1856606	
2493656,2825431	1990175	842208	1163816	166946	
2493908,2220908	1079601	1677080	968868	1570783	
2493945,956239	1646190	249869	1251864	2601925	
2494055,1943713	2593483	2452583	1852171	1841463	
2494372,2778525	1244196	1386412	657183	2791339	
2494403,1573166	788342	107638	177825	862860	
2494699,2778525	1244196	1386412	657183	2791339	
2495811,2778525	1244196	1386412	657183	2791339	
2495884,2778525	1244196	1386412	657183	2791339	
2496381,2673126	1865850	1775397	1796993	1010788	
2496423,1027708	1589181	2507411	1092821	1160867	
2496672,2778525	1244196	1386412	657183	2791339	
2496887,2353637	248669	74389	1647051	1217849	
2496893,1602196	1804721	2415922	619132	2062886	
2496918,2778525	1244196	1386412	657183	2791339	
2496942,2778525	1244196	1386412	657183	2791339	
2497034,1408219	926632	193483	16224	2448117	
2497355,255085	2250299	2526717	340124	1373867	
2497575,22372	1495141	1769025	2509961	1370919	
2497852,2775637	2562177	1439913	780790	1516983	
2498895,1900633	912131	531837	2697379	994619	
2500117,2477038	1344279	868804	1502168	1655579	
2500161,1120901	810666	1550785	1550237	129847	
2501915,2566411	2289895	1548666	2520810	2673126	
2501971,51423	2328730	2224311	1827898	1146589	
2502101,459760	2641962	984916	1058584	551087	
2502141,1298	2326685	286824	2775637	1322448	
2502490,2778525	1244196	1386412	657183	2791339	
2503465,2778525	1244196	1386412	657183	2791339	
2503491,1330328	1196981	1242418	18872	94309	
2503583,2778525	1244196	1386412	657183	2791339	
2503641,2659905	387201	931519	604254	374018	
2505053,2778525	1244196	1386412	657183	2791339	
2505070,2424927	1065465	1476699	408209	30878	
2505694,1469233	223439	1118121	762224	103937	
2505758,730809	168482	430041	475804	220216	
2505822,2778525	1244196	1386412	657183	2791339	
2505943,2825431	1426750	609380	1085517	1314583	
2507322,2778525	1244196	1386412	657183	2791339	
