user_id,recommended_items
2384139,	2778525	1244196	1386412	657183	2791339
2385115,	605206	633832	1386412	632512	1948841
2385345,	1212118	2637429	830073	1090310	1027027
2385741,	1259382	2421624	1294034	1807932	1130730
2386065,	2432063	2232446	1860487	871141	478075
2386112,	434421	2660875	966979	518244	2125180
2386234,	1941511	1971715	2813992	870096	506115
2386424,	2381714	2745021	2791339	181784	1206551
2386723,	1160495	1381173	2775637	1971713	835244
2386765,	1250267	1593289	72465	1984305	2827170
2387032,	741348	966979	1506288	2483915	1772561
2387044,	2455056	1386412	2078155	1885102	2627099
2387379,	1162250	1672211	2791339	2362507	1025695
2387689,	2269715	794156	194318	1913692	440417
2387982,	39498	1989110	879615	1289961	2380717
2388215,	1297827	378597	1270583	624264	2448370
2388446,	1369964	1058584	1807932	1386412	2353095
2388602,	2533908	631686	2816193	902396	1244471
2388843,	1791015	706307	2635038	1351265	1248963
2388902,	2154014	1132800	825006	1310430	1731527
2389127,	2127719	2465711	2586376	2658075	925176
2389680,	2438844	763834	1604145	1325341	1706517
2390136,	953263	2073713	1267146	2251936	993437
2390428,	2756282	2447920	1638990	735851	2761561
2390544,	1328992	1943315	1850802	2576738	807419
2390579,	1590432	528442	1694797	1810189	867713
2390671,	810703	2255733	562914	1833205	2781379
2390852,	164946	2083030	2274005	1737707	1673854
2390854,	2778525	1244196	1386412	657183	2791339
2390922,	518862	735851	1526201	1194453	1706622
2391008,	390015	313495	2489959	2354859	1059018
2391426,	1263263	1042196	1929540	942420	867788
2391505,	2778525	1244196	1386412	657183	2791339
2391783,	2584268	2211160	846502	1250701	1956960
2392348,	1042196	575386	1768281	857572	2444928
2393602,	2310939	2660436	2365206	78052	2268069
2393606,	2778525	1244196	1386412	657183	2791339
2394343,	1044973	915330	633335	2086252	1460626
2394373,	1227036	1322448	1217373	522659	291669
2394563,	1230659	1122277	981752	1724999	1921445
2394828,	2778525	1244196	1386412	657183	2791339
2395092,	1459109	2336578	119612	119522	822332
2395122,	1963763	1346056	1860008	1885102	1630793
2395128,	2778525	1244196	1386412	657183	2791339
2395734,	21333	415631	463226	60875	1124669
2395860,	698891	225117	2653655	1297941	1317818
2395980,	1637441	734248	2142899	451683	1982510
2396341,	1044973	2198329	1348314	1370833	771171
2396536,	1198122	2611199	1277973	1092821	834755
2396678,	1021289	1217373	2738695	2002704	1750400
2396788,	2778525	1244196	1386412	657183	2791339
2396830,	1426362	499133	2325510	1615124	2473829
2396920,	2113459	1597641	1831341	2396877	479595
2397067,	2031981	1450244	2295534	1672211	311081
2397405,	2778525	1244196	1386412	657183	2791339
2397516,	1682843	2414343	1264055	50748	1597885
2397859,	1460626	1876520	2449241	966964	676918
2397954,	2778525	1244196	1386412	657183	2791339
2398206,	907232	1910875	78338	263959	1777103
2398536,	287927	1604145	730809	392985	784737
2398839,	2778525	1244196	1386412	657183	2791339
2398934,	2778525	1244196	1386412	657183	2791339
2399615,	2778525	1244196	1386412	657183	2791339
2399621,	2749976	1524884	26945	1476432	1864789
2399680,	2018960	2258108	1914124	2300485	536047
2399962,	2778525	1244196	1386412	657183	2791339
2400153,	2117541	1584843	1953846	121026	2162032
2400651,	864642	1250701	1631649	39524	2693020
2400652,	2778525	1244196	1386412	657183	2791339
2402782,	2085408	779190	2205815	1731523	2024976
2403536,	2778525	1244196	1386412	657183	2791339
2404175,	159565	1287265	2462072	2051404	645837
2404701,	148700	1049937	82373	591778	1956831
2405027,	146669	2182715	1380378	2515545	96717
2405130,	1181698	587796	2789705	515119	2340839
2405381,	1303387	781265	1091272	2716858	2814250
2405913,	2638669	1033843	1529678	450390	1350893
2406410,	2642267	1553467	826942	2163340	536047
2406422,	459760	515119	2667133	1951066	110133
2406830,	1864789	497682	929465	2745021	533554
2407022,	2790696	1768324	1858351	1229920	734196
2408791,	771171	551925	185962	1143278	1512978
2408943,	287927	2146194	2303907	2609608	1835742
2409113,	2363970	2070690	2289094	1286433	1781580
2409321,	2778525	1244196	1386412	657183	2791339
2409352,	2778525	1244196	1386412	657183	2791339
2409429,	2372062	1982510	385493	349892	1062218
2409889,	2129825	2380491	2781618	285686	2069813
2410416,	2778525	1244196	1386412	657183	2791339
2411595,	2353095	1358575	295459	2257134	2545674
2411634,	1698606	1627958	1602405	1082062	1829851
2411809,	2739609	616365	1494361	1832025	378726
2412054,	2778525	1244196	1386412	657183	2791339
2412638,	2778525	1244196	1386412	657183	2791339
2412662,	305327	415108	2633289	2012795	2036492
2413289,	873477	1864789	570413	2462072	2353766
2414171,	278589	1270491	2606173	91611	383103
2414271,	2353637	1125835	26304	1239082	632512
2414467,	2778525	1244196	1386412	657183	2791339
2414589,	2778525	1244196	1386412	657183	2791339
2414673,	1245551	766495	2424927	218501	1023365
2414802,	522416	2336578	1355248	1627875	1556751
2414829,	2739609	2826101	2063333	1322448	2150585
2414841,	1629604	2719827	375324	902297	2816698
2415524,	2778525	1244196	1386412	657183	2791339
2415705,	2077469	385493	1139663	1355248	1476699
2415821,	2028380	1805606	1156414	1073070	1719972
2416766,	1834588	2593483	2465711	1398109	1553819
2417240,	2778525	1244196	1386412	657183	2791339
2417279,	1250267	2226505	1438328	2183446	26365
2417687,	2778525	1244196	1386412	657183	2791339
2417714,	2248877	955572	1501578	63262	1972115
2417778,	2761561	2408706	100254	761082	2052424
2417841,	826394	1000903	1277012	729235	2410463
2418321,	2407172	2613699	324577	702267	2346954
2418376,	1520097	1905833	849354	1865831	828489
2418568,	595394	778212	881431	21586	3804
2418838,	2309085	2354859	1352337	980161	2462072
2418920,	844214	2499303	472040	2037477	2097556
2419842,	1977821	1826	1984305	1365989	2782162
2420062,	1797064	2049946	1833376	715272	783404
2420859,	1495141	313894	2579989	2735808	1626125
2421270,	1899159	2462072	2360132	2559923	2691719
2422252,	2397541	468803	863165	1928254	72465
2422686,	1542449	1175663	1828649	257322	1016436
2422940,	2415922	2054431	2745021	1614907	254011
2423060,	984924	2448117	2522554	1345778	477560
2424178,	356331	1462268	146196	902460	2182715
2424191,	2793043	808771	1139663	1004270	755815
2425035,	2376862	211778	2808974	2503148	863621
2425727,	823512	2326256	2794559	2779857	2778525
2426426,	2618070	1459360	263415	391786	2807128
2426728,	6873	1286007	934577	2813546	327271
2427218,	258748	462972	1556736	870075	2327186
2427249,	1240029	1701423	369833	280155	1829320
2427381,	436974	534046	1550099	1903249	2005144
2427477,	2778525	1244196	1386412	657183	2791339
2428058,	2458668	1926799	315406	2631568	1928254
2428182,	2127719	621322	1477791	2262036	167401
2428209,	360854	996687	2769464	1421809	2430279
2428247,	2778525	1244196	1386412	657183	2791339
2428783,	420362	879894	2125180	2164559	2759789
2429176,	1101023	1057404	1708318	2055851	2390671
2429252,	2778525	1244196	1386412	657183	2791339
2429319,	2778525	1244196	1386412	657183	2791339
2429977,	2538232	257322	2534594	1056667	1303869
2430028,	1640028	2156629	1781580	2596732	460717
2430118,	1518374	2414830	767651	21333	2399085
2430328,	2432063	1984305	1380378	1812692	316152
2430416,	2078155	1231082	2796479	10571	1251571
2430644,	2778525	1244196	1386412	657183	2791339
2431054,	2778525	1244196	1386412	657183	2791339
2431297,	1730667	1472473	226246	2168063	1640213
2431310,	2524643	598958	2759350	2306973	536710
2431536,	2778525	882543	497400	1682300	2417300
2431704,	72040	1877427	640407	286824	738550
2431826,	2667535	2720391	1088079	2077838	864398
2431928,	1459109	2715741	2018166	2358773	1344348
2432038,	2315525	2698468	786202	802012	194241
2432073,	2739609	2609608	890051	1376058	972388
2432228,	2255733	794156	777911	676558	1662460
2432296,	846665	1777543	2833963	570383	512624
2432660,	2802000	1551416	2755079	2006718	1049937
2433134,	2778525	1244196	1386412	657183	2791339
2433457,	2778525	1244196	1386412	657183	2791339
2433512,	2024684	1754395	478208	2415653	645837
2434481,	1092821	1866560	1492887	240004	2194493
2434803,	1304771	1928254	2667133	2739911	1366236
2436102,	2052113	44970	809636	1709064	1269685
2436206,	1310556	2108165	795931	2334188	2766686
2436222,	261126	2388776	2186013	861205	1871764
2437207,	1160495	1737910	1215900	1877867	1913692
2437524,	116630	849354	316152	1742166	1016436
2438615,	1797064	2379661	2342153	1105930	220599
2438765,	451683	437245	559839	2446414	661997
2439014,	1712984	2428937	2826101	295512	2156629
2439179,	55931	1369864	1631649	1386412	2323802
2439758,	2778525	1244196	1386412	657183	2791339
2440039,	938429	671237	2029895	647105	669349
2440216,	2613699	1310203	1917110	2806711	1091036
2440580,	1735099	2715741	1046560	259808	2180533
2441264,	1984327	2588490	1475572	2404405	1964538
2442043,	2778525	1244196	1386412	657183	2791339
2442666,	1724745	415631	81928	2802000	2520708
2443166,	1943315	410414	1414492	534046	125464
2443437,	2778525	1244196	1386412	657183	2791339
2443642,	2833963	1959963	839775	167401	2203636
2443693,	360505	863165	1550379	72465	1709648
2443768,	912679	220136	2353766	715272	621322
2444051,	1150136	2381146	41126	785723	988140
2444150,	1511572	1298	2326685	490302	1274752
2444474,	1263263	1262194	117573	2268152	1566046
2444705,	536047	468525	874567	605206	468701
2445249,	2407172	324577	2627099	2446750	2346954
2446228,	2778525	1244196	1386412	657183	2791339
2446687,	2778525	1244196	1386412	657183	2791339
2446890,	2097556	1859233	2681553	2350137	1031751
2446912,	2106707	1164968	2639412	2809621	428173
2447821,	356331	1462268	146196	902460	2182715
2448709,	2373117	1672211	2791339	2362507	2219989
2449167,	2778525	1244196	1386412	657183	2791339
2450017,	1472220	728099	1772095	345660	290587
2450118,	1423615	2277351	573488	2027867	2317765
2450810,	1588050	1396117	488034	2122393	2120986
2451375,	543851	698106	1079639	243570	966979
2451444,	901166	233796	2027015	827218	458675
2451656,	2593483	632006	1198122	1695664	2233273
2452497,	821165	953263	459760	2574070	2667133
2453215,	1565428	33628	538145	321072	2579989
2453747,	2686586	2015163	907427	657183	621322
2453898,	2157469	1190895	2154774	1616427	2453690
2454085,	2778525	1244196	1386412	657183	2791339
2454265,	1108200	2683177	1058584	1124669	1788868
2454476,	1408219	2099789	1613524	1455644	2389610
2454743,	69820	1384188	781759	2577886	1066987
2454827,	640407	977806	771585	2218853	2069427
2454957,	1436278	290587	78655	1877964	335824
2454991,	2753831	112273	2342153	2546303	2216496
2455076,	580059	695332	400632	1761602	1571702
2455134,	2620827	321400	81952	1376427	1515708
2455142,	2810254	1653439	1817081	1595312	1255702
2455207,	1063997	328974	74727	89186	2293269
2455392,	2723666	1731527	2520574	1827533	1041709
2456156,	2516900	587796	316152	335918	1742166
2456244,	2314169	2464726	1912309	2127472	115690
2457354,	1542449	1175663	1627958	257322	1016436
2457369,	2323475	114843	2810254	1314973	1572675
2457461,	2778525	1244196	1386412	657183	2791339
2457606,	2588879	942253	2093033	1913558	1128805
2457894,	2156629	966964	1765823	1069584	1795868
2457956,	2778525	1244196	1386412	657183	2791339
2458100,	2778525	1244196	1386412	657183	2791339
2458793,	2197737	2109489	2072239	1525271	2470011
2459195,	1804721	1860487	1905460	769520	246007
2459617,	2778525	1244196	1386412	657183	2791339
2459971,	2778525	1244196	1386412	657183	2791339
2460197,	2778525	1244196	1386412	657183	2791339
2460210,	708657	950883	2507411	2228789	1984327
2460589,	287927	730809	784737	1963763	1093941
2460700,	1352433	575386	475804	2354859	69820
2461091,	2778525	1244196	1386412	657183	2791339
2461857,	1984305	779190	984916	893945	902396
2462006,	1804721	728099	1730803	416241	112769
2462345,	1894524	1185055	1868311	2429106	128059
2462454,	2584268	1183354	755642	2483915	135399
2462611,	2778525	1244196	1386412	657183	2791339
2462965,	1926799	322492	2447333	2807442	1728212
2463138,	360505	1777543	566227	842065	235378
2463211,	287927	730809	784737	1963763	1093941
2463588,	1150656	2649413	411796	2307028	1096257
2463591,	2705229	213792	789074	285749	52403
2463870,	257322	1724745	400263	326717	1416868
2463922,	2424713	2109316	1656352	1144357	328974
2464075,	2141218	47583	2024094	500423	59091
2464087,	878637	947691	575386	2275332	2520810
2465178,	2174514	2262948	1092821	1754849	1308019
2465190,	2778525	1244196	1386412	657183	2791339
2465594,	1328888	829836	1060591	102963	89186
2466015,	1753161	1740143	2627099	536047	1269181
2466551,	2104187	712300	1673229	46464	1056502
2466764,	1412234	1027211	2811350	2560969	2055851
2467047,	1779626	1894150	1058584	2154115	2353116
2467089,	1942758	2568049	77120	420217	2221841
2467123,	2335389	2703816	1753250	1958413	530744
2467457,	2447891	434644	182788	2047542	1017698
2467479,	2778525	1244196	1386412	657183	2791339
2467514,	2778525	1244196	1386412	657183	2791339
2467675,	902297	2774933	1181478	759027	1504118
2467698,	347575	2049387	1599371	570887	361609
2467717,	1029608	1730667	354268	2820043	71347
2467817,	160278	2228693	2362128	1409041	917243
2467876,	1585956	1479987	783404	577261	1424471
2468276,	1640706	220665	1461999	50457	229182
2468627,	2464914	2523251	1340660	1753558	1430344
2469652,	1655453	1386412	633832	2158478	1474268
2469690,	2010224	714060	1695360	1196930	853430
2469817,	2778525	1244196	1386412	657183	2791339
2469857,	1193409	707286	2778525	1244196	1386412
2470766,	146196	2182715	1380378	1926799	2683177
2471746,	2525561	2250919	197394	1288677	1781580
2472325,	2313894	1957614	1841463	374018	1706622
2472329,	1098848	2455056	1967964	712300	397177
2472374,	465361	1245551	1095941	2204165	8010
2472465,	150320	1754395	2295683	1956960	592559
2472947,	1430344	1854295	880503	1516543	2763004
2473569,	1072942	1380378	1240553	1811496	2448370
2474363,	586941	1079971	1078241	2472387	1946998
2474483,	2778525	1244196	1386412	657183	2791339
2474611,	1298480	1834588	107638	2465711	1263263
2474616,	2791339	1132146	2362507	2555524	1025695
2475281,	1267146	821462	2512414	987737	417083
2475422,	2086041	1120107	198849	1019461	68304
2475702,	1717754	1601025	497400	2067916	1206551
2475714,	2414830	2462072	1874092	1811496	468250
2475837,	2778525	497400	2097556	823512	2031674
2476005,	2645213	10952	2353766	2284411	416248
2476091,	1641705	459760	1506288	415358	398214
2476167,	2447920	380595	967161	952102	2598929
2476239,	1212118	2637429	534600	69820	2381146
2476313,	631686	2816193	902396	1244471	2466095
2476860,	1251798	2586032	2194432	945334	1004916
2476909,	2778525	1244196	1386412	657183	2791339
2477025,	2778525	1244196	1386412	657183	2791339
2477042,	315939	984916	2533908	631686	2816193
2477438,	2778525	1244196	1386412	657183	2791339
2477498,	1521919	633832	632512	1705202	1386412
2477897,	315939	2533908	631686	2816193	902396
2478161,	2104187	546415	1294034	2606923	2007873
2478296,	1630793	508653	2462766	2376102	962091
2478614,	331291	2414830	2085889	1655256	2229182
2478743,	1828649	812479	2483915	1016436	1735874
2478914,	1386412	930736	2205815	1432568	2604878
2479268,	1666360	1707489	972388	2000473	1375445
2479336,	1804721	144549	1823148	1775397	1311661
2479508,	1938924	552090	397177	972388	902396
2479707,	2794559	2407172	2613699	324577	702267
2480455,	1263263	1807932	267654	477856	484085
2480512,	177825	1827898	129847	2777495	1740143
2480685,	2778525	1244196	1386412	657183	2791339
2480753,	2778525	1244196	1386412	657183	2791339
2480773,	988691	1092821	2300485	278589	1866560
2480862,	2371498	360955	1982016	1591891	328353
2481238,	1894867	1565316	1920371	967007	2228095
2481422,	2016744	2739609	947818	1447370	137527
2481841,	731561	642020	2204581	1811731	2779766
2481854,	150320	2295683	983391	1956960	1754395
2481885,	2778525	1244196	1386412	657183	2791339
2482185,	2778525	1244196	1386412	657183	2791339
2482256,	2778525	1244196	1386412	657183	2791339
2482410,	2255733	1662460	2518787	136917	971284
2482789,	1834588	1550605	1443706	1401471	365846
2483375,	816058	2018960	211361	2180533	778565
2483539,	2483664	1409364	1181478	1624781	2313052
2484779,	1604145	292206	2086041	1242418	2082690
2484815,	1703728	2833871	2077469	2551376	2585117
2484941,	2347945	2345480	887767	885657	145120
2485265,	2778525	1244196	1386412	657183	2791339
2485544,	118035	2579338	1610963	2656338	476372
2485886,	2409634	709713	1386412	1837441	2018483
2485926,	1534238	1713185	893945	1016436	2092467
2486231,	313495	360505	1059018	1276097	448669
2486234,	877960	1263263	166946	1326655	761082
2486537,	2086041	1724745	198849	1019461	2165626
2486601,	499178	1455644	2127017	426955	33197
2486846,	2491392	1987068	1932185	2188683	1753095
2486905,	657921	1788462	760922	2590469	734248
2487292,	150320	1943713	2728774	2295683	983391
2487348,	374376	2086041	2423611	2409634	554226
2487542,	2270543	388178	233796	2424265	1861708
2487734,	1375618	1357215	1529175	1061295	2382710
2487830,	1754496	1707227	1679143	1184328	2608560
2488238,	549171	2317532	2790544	2458610	1853489
2488422,	984924	1292959	1277973	1934683	2179537
2488837,	1117270	1203340	725456	1301554	1503597
2488874,	90521	732576	81952	2220908	438066
2488878,	287927	730809	784737	1963763	1093941
2488917,	2807545	2021391	1572675	90379	2152454
2489259,	573820	835852	1261523	2014400	1007926
2489362,	2778525	1244196	1386412	657183	2791339
2489975,	2778525	1244196	1386412	657183	2791339
2490619,	1124313	587796	2816640	1519543	2471510
2490886,	195997	1473171	1093296	2498181	1074013
2490975,	417590	742821	1430344	458675	789747
2491560,	936865	1142138	141568	1453018	549290
2491821,	1183246	2256876	2730420	1830993	1042196
2491857,	2778525	1244196	1386412	657183	2791339
2492064,	2371498	360955	1181698	1591891	1657621
2492254,	2778525	1244196	1386412	657183	2791339
2492809,	2778525	1244196	1386412	657183	2791339
2493019,	2778525	1244196	1386412	657183	2791339
2493566,	2512414	2434515	1928254	1056667	2628685
2493656,	2470569	1728143	113050	1126753	1695664
2493908,	1004270	662309	269512	1862312	980935
2493945,	297131	26192	1635760	68304	2055902
2494055,	2593483	1326591	1841463	1852171	2736894
2494372,	2778525	1244196	1386412	657183	2791339
2494403,	1573166	947818	10571	868361	788342
2494699,	2778525	1244196	1386412	657183	2791339
2495811,	2778525	1244196	1386412	657183	2791339
2495884,	2778525	1244196	1386412	657183	2791339
2496381,	1027027	2297807	670600	1325341	358823
2496423,	2828750	1878737	1486419	1027708	1591891
2496672,	2778525	1244196	1386412	657183	2791339
2496887,	2041921	979722	2782162	1350893	458062
2496893,	1834588	1804721	2263482	1602196	670600
2496918,	2778525	1244196	1386412	657183	2791339
2496942,	2778525	1244196	1386412	657183	2791339
2497034,	1576126	1244471	1207245	2833871	2648397
2497355,	2371498	360955	255085	1591891	785723
2497575,	1433888	2509961	1495141	1370919	22372
2497852,	1067639	2775637	2796479	1009787	780790
2498895,	1900633	1056691	912131	2567323	1869924
2500117,	1344279	2477038	306921	868804	1695664
2500161,	1830993	1120901	1350472	665881	1242418
2501915,	1212173	1944493	1124313	2069435	57460
2501971,	1140869	1096828	1548072	1729551	1035035
2502101,	542438	984916	2641962	152305	652617
2502141,	849354	1984327	1067189	2524643	1093941
2502490,	2348573	1447302	1566231	58071	213191
2503465,	2778525	1244196	1386412	657183	2791339
2503491,	1542449	2514951	1175663	1321367	1627958
2503583,	2778525	1244196	1386412	657183	2791339
2503641,	432120	2541516	2659905	2457005	1134495
2505053,	459719	1642428	436574	2472055	697024
2505070,	2424927	1731527	2561739	1764558	1476699
2505694,	2491392	1987068	343733	1932185	2188683
2505758,	214466	2520574	555298	1776330	315406
2505822,	2778525	1244196	1386412	657183	2791339
2505943,	2228294	2235265	2052544	2825431	1426750
2507322,	2778525	1244196	1386412	657183	2791339
2507392,	2485760	636889	2117541	1121207	873602
2507626,	313894	2544454	1750840	841353	240076
2507811,	2263482	619132	2693538	1733080	2498458
2507828,	2596	392985	2656530	1666360	2259860
2508066,	518244	984114	266693	1570549	536350
2508346,	2645314	763834	2828047	1659731	105999
2508766,	2659024	1646403	2280960	1460626	28114
2509186,	2778525	1244196	1386412	657183	2791339
2509591,	1864789	1900183	929465	549390	1794685
2509621,	2778525	1244196	1386412	657183	2791339
2509718,	342812	126149	1733751	1096257	1189063
2509823,	2083061	1860008	1561367	1240029	882801
2510319,	1118982	2200859	1652470	1561224	769613
2510688,	2778525	1244196	1386412	657183	2791339
2510703,	2778525	1244196	1386412	657183	2791339
2510775,	2584442	2227188	1438622	2572476	2217621
2510875,	1328992	1943315	1850802	2576738	1971715
2511187,	106083	454939	2313533	2131040	1430243
2511482,	350611	2142673	1426393	1521919	83465
2511666,	670600	24587	1867675	1994188	76343
2511678,	2617450	1833869	2270698	1683274	841226
2511696,	2778525	1244196	1386412	657183	2791339
2511715,	2333314	655667	1666360	2764495	2427058
2512010,	1060591	956104	1134495	33156	530744
2512016,	2778525	1244196	1386412	657183	2791339
2512322,	1398109	2160707	536047	2659059	549272
2512596,	2593483	2739609	955572	2197737	2609608
2513207,	2156629	2313894	1519543	699187	109230
2513268,	2791339	984924	220216	2293269	955230
2513695,	1864233	1660565	2277810	1246472	1504472
2514002,	2354859	1602196	1352337	2596	472594
2514200,	1468511	908871	2442591	291669	1417963
2514338,	2541133	279380	2541886	711176	1563658
2514413,	1004173	1640706	1878823	229182	1193474
2514732,	202516	912185	2618070	2325386	1586528
2514821,	2083694	1365661	801430	1473171	1074013
2514905,	849354	1067189	2051404	2650926	310819
2516084,	2778525	1244196	1386412	657183	2791339
2516596,	1410393	1943138	1576725	328974	278589
2517504,	2306574	1742604	1147470	1724167	2422473
2517775,	2047542	478799	455551	1494403	1559941
2518003,	491158	2012629	1244471	610006	2685121
2519124,	2778525	1244196	1386412	657183	2791339
2519199,	1501578	1648020	1972115	1103679	2389610
2519217,	1306874	2596	1575737	2666148	2498458
2519367,	493460	1622792	226544	543732	1197049
2519402,	2778525	1244196	1386412	657183	2791339
2519624,	2588879	1731527	1516543	1926799	2763004
2519657,	1042196	1966003	573488	2027867	2317765
2519862,	1472220	1804721	1703728	1926799	594443
2520061,	1355079	404734	1042196	985008	2013432
2520184,	1478897	1491437	1478894	1487244	700812
2520272,	1287932	1784510	184840	1431191	1184821
2520423,	2779130	2362507	1162250	2698468	1213969
2520457,	414143	2006046	406231	1779604	306192
2520507,	81952	624264	2578120	902396	809686
2521350,	2397541	468803	863165	2774237	1928254
2521584,	77149	1323535	2778525	1244196	1386412
2521762,	2615784	415108	465818	1993445	398322
2521847,	1366464	2424927	129847	2169221	1474342
2522057,	2728596	603640	2715394	1807180	463575
2522143,	2778525	1244196	1386412	657183	2791339
2522198,	1747233	2526320	480007	2047022	1947912
2522279,	1160495	2353095	2325510	1358575	2156629
2522596,	535530	1920047	1584843	271246	125464
2522662,	1586528	591878	1207245	2371498	243570
2522872,	2320236	1968512	2112737	965827	828246
2523125,	2526320	2255733	2545674	521643	2158478
2523162,	387201	91611	802760	356237	2132251
2523205,	1408219	2813331	1966145	2353766	2483915
2523775,	2409634	554226	1753558	26945	2789705
2524252,	410333	1335698	816048	1914124	1331002
2524468,	2738695	2774733	1754543	546461	215982
2524557,	1706622	1719707	2546799	1064935	983679
2524817,	2778525	1244196	1386412	657183	2791339
2524935,	257479	1140328	1218572	517571	1442617
2525645,	243557	2707666	1528899	2470880	283868
2525709,	849354	1714882	1599371	2632136	620865
2525895,	1323052	2723666	863165	1784135	72465
2525958,	802446	2778525	1244196	1386412	657183
2526136,	2168063	583604	2414119	1896704	1070755
2526203,	2489959	1672211	2791339	2362507	1927789
2526306,	1805606	785723	2589829	2277810	1719972
2526668,	2588369	414143	600014	1516543	1343495
2526681,	757533	1520097	2158478	2332783	1474268
2526861,	2221302	818888	1929434	2736894	1943713
2526939,	2534594	2229274	1666360	2815331	1614907
2527269,	902460	951143	676558	1671183	30733
2527452,	674319	1041709	103175	1162250	330019
2527933,	1978170	406121	2498897	1557283	2091760
2528373,	1863247	1106820	284528	2146496	1992718
2528474,	1095941	1446760	2204165	1815581	2435832
2528702,	790148	345173	2462072	1874092	1811496
2528900,	2350461	1041119	2686586	518244	567552
2529129,	548132	1258181	1900952	2222166	2833675
2529586,	2407172	2613699	324577	702267	1245551
2530312,	2778525	1244196	1386412	657183	2791339
2530538,	940481	1067639	1732848	1438082	136917
2530761,	204857	14959	1876399	1790746	2106839
2530954,	2516900	290318	2286154	1850802	322979
2531091,	287927	730809	784737	1963763	1093941
2531990,	2203437	1065465	650449	2518350	1782499
2532120,	923364	178714	1489058	2704960	1751093
2533508,	1385023	2301803	1094957	852293	1984327
2533598,	2778525	1244196	1386412	657183	2791339
2534239,	2778525	1244196	1386412	657183	2791339
2534445,	2226505	1139663	1004270	1355248	1914124
2534702,	987737	750928	1397455	2017178	2029130
2535007,	946221	2256876	2730420	1762600	129847
2535345,	569889	1591891	307770	365846	1779604
2535614,	1698606	660656	972388	455014	1443706
2535688,	1672211	2791339	2031981	2362507	1927789
2535709,	1027027	1092821	2250299	2565714	1946833
2536010,	1301883	1025695	1244196	12086	569889
2536125,	26304	1819171	825255	548106	2299554
2536221,	1249596	1804721	445557	2347945	723777
2536495,	1150136	2728596	2659024	1709648	2822835
2536887,	2803542	1576126	291669	1352246	1588623
2537490,	1932185	1666903	1092821	2002097	64793
2538117,	2778525	1244196	1386412	657183	2791339
2538143,	2778525	1244196	1386412	657183	2791339
2538163,	2316949	1781580	2335828	656507	1984327
2538181,	2256876	587796	183442	2470569	536047
2539055,	1672211	2760796	2791339	2362507	1642344
2539294,	984924	1134703	2141141	2092767	1683780
2539597,	2354859	2330188	2462072	1423795	472594
2539874,	2315525	627254	69820	1535721	1818555
2540055,	799756	198849	2202852	671237	2381714
2540219,	1258303	1013998	777285	2786904	1592663
2540740,	2462766	2462072	1386412	1004270	562740
2540756,	1250701	799864	2209534	2127346	1081513
2540782,	1018089	818486	2148901	1607107	1825175
2540879,	2200859	2428937	646236	1929210	1340066
2541399,	926828	2059052	2013026	2106311	1059176
2541550,	1542449	1175663	1627958	257322	1251613
2541760,	2778525	1244196	1386412	657183	2791339
2541934,	114784	2728774	1851096	2516900	2496236
2542134,	2778525	1244196	1386412	657183	2791339
2542205,	1160706	100696	823512	178695	1485223
2542473,	1630881	1841463	605393	1313448	2277351
2543106,	2612833	267404	1263789	1098944	2604681
2543379,	2614879	1144357	711679	620865	278589
2544268,	955230	295459	1387396	2375182	426955
2544642,	1276097	1730803	1758076	993060	1238806
2545098,	1769334	2347945	536258	1834738	2593938
2545285,	658600	2756282	863165	72465	1957614
2545328,	549487	1242418	206800	2292605	161269
2545402,	642020	1646403	1460626	28114	2195143
2545705,	1581108	888807	155214	1993864	2676477
2545785,	2638669	1593289	2326256	2096789	450390
2545991,	2326256	610912	1044622	2414119	650475
2546990,	2037855	1013998	880503	862860	1540118
2547778,	1646190	1724745	1328888	2551123	2774599
2548519,	360955	1586528	1591891	785723	2371498
2548715,	1086695	52100	1570575	243727	2501989
2548804,	2555524	279444	2180799	2206950	600541
2548844,	2262327	2638669	2666052	1282	2277810
2549772,	1266678	587544	1399170	2774446	261874
2549895,	301819	281090	367160	2792364	1912327
2550077,	2778525	1244196	1386412	657183	2791339
2550179,	877960	1263263	1751372	934577	41406
2551353,	2778525	1244196	1386412	657183	2791339
2551810,	343377	2791339	1810241	1389265	2310855
2552129,	1550605	2012548	2559545	406231	201772
2552389,	2784066	1173665	2338560	2421624	2586032
2552542,	2027035	1269685	2335348	1599559	1640213
2552606,	404604	1731527	1984327	1926799	26304
2552638,	2778525	1244196	1386412	657183	2791339
2553419,	1165605	261490	605206	1983250	2776138
2553485,	2693538	1179594	2703465	961921	1280473
2553574,	128085	361728	42828	335514	1290917
2553988,	160278	2228693	2632598	1941511	1772767
2553995,	1717243	1220445	510461	1768848	1238430
2554188,	1331464	1027044	1269685	758125	194241
2554936,	1104807	2367494	1739709	1488862	170844
2555426,	645234	926471	2537626	92714	538944
2555821,	2418025	1072047	2461471	1391708	805522
2555837,	1943315	1298	410414	2036787	534046
2555970,	2778525	1244196	1386412	657183	2791339
2556124,	2458668	463226	145642	562493	963009
2556276,	2778525	1244196	1386412	657183	2791339
2556605,	2778525	1244196	1386412	657183	2791339
2557402,	2414623	1928254	1849832	233796	2706327
2557666,	1244196	828489	657183	2122917	1053542
2557721,	2778525	1244196	1386412	657183	2791339
2557812,	1895272	2759789	329739	1426983	624264
